cell,drug,true_ic50,predicted_ic50
ACH-000060,126941,-0.42632,-0.799863874912262
ACH-000060,123631,4.573774,5.2030487060546875
ACH-000060,24978538,2.412169,3.648775339126587
ACH-000060,5311,3.865167,3.2752506732940674
ACH-000060,644241,4.505745,5.246335029602051
ACH-000060,44182295,1.269847,1.5511021614074707
ACH-000060,6918289,1.698685,1.7627577781677246
ACH-000060,23725625,7.287024,6.5900678634643555
ACH-000060,11960529,6.859716,7.22545051574707
ACH-000060,5328940,4.496542,4.490992546081543
ACH-000060,216326,7.228248,7.268415927886963
ACH-000060,6450551,6.19543,5.568019866943359
ACH-000060,11152667,2.836499,2.445694923400879
ACH-000060,9943465,5.057548,5.080459117889404
ACH-000670,126565,0.800879,0.7069026231765747
ACH-000670,176158,4.280921,4.492483139038086
ACH-000670,6505803,-1.446685,-1.4387469291687012
ACH-000670,5311497,-5.356935,-4.952212810516357
ACH-000670,11667893,4.858418,4.989243030548096
ACH-000670,5278396,4.832811,4.656869888305664
ACH-000670,10184653,1.779285,1.8457071781158447
ACH-000670,24776445,4.846059,4.518529891967773
ACH-000670,24180719,5.26685,4.283669471740723
ACH-000670,11327430,2.706769,2.695796489715576
ACH-000670,16720766,-1.287787,-0.8114603161811829
ACH-000670,11488320,4.196114,4.560181617736816
ACH-000670,156422,5.075361,4.963457107543945
ACH-000670,11624601,4.800888,4.937616348266602
ACH-000670,51042438,2.780334,3.3523924350738525
ACH-000670,24737642,5.051005,4.691646099090576
ACH-000670,10384072,1.905918,1.2679389715194702
ACH-000670,11433190,4.481555,4.6454362869262695
ACH-000670,208908,4.769262,3.4936139583587646
ACH-000670,1401,4.079053,4.309963703155518
ACH-000670,9914412,3.825433,3.8681094646453857
ACH-000670,24771867,1.260396,1.4696171283721924
ACH-000670,56649450,4.367739,4.504021644592285
ACH-000670,46930998,3.207717,3.3105900287628174
ACH-000670,5330286,3.109525,3.617711305618286
ACH-000670,51001932,1.427988,1.8243160247802734
ACH-000670,57345410,5.391459,5.14922571182251
ACH-000670,11977753,-2.891339,-3.1491153240203857
ACH-000670,17755052,0.371831,0.40889525413513184
ACH-000670,25262965,-1.100159,-1.3028483390808105
ACH-000670,9826528,2.39372,2.426008939743042
ACH-000670,24866313,3.212352,3.0740134716033936
ACH-000670,10127622,3.940744,3.959974765777588
ACH-000670,9927531,4.544026,4.175134658813477
ACH-000670,2155128,2.790248,2.6195149421691895
ACH-000670,3899,4.737134,4.82247257232666
ACH-000670,2314623,4.356979,4.857338905334473
ACH-000670,11404337,0.297738,0.15522223711013794
ACH-000670,9938202,3.532437,2.814809560775757
ACH-000670,25227847,3.187803,2.5514512062072754
ACH-000670,46883536,5.216536,4.645124435424805
ACH-000670,3385,4.235186,4.574721813201904
ACH-000670,68947304,4.60665,4.728287696838379
ACH-000670,11634725,2.931969,3.108271360397339
ACH-000670,16224745,2.871039,3.7401297092437744
ACH-000670,3062316,3.797414,2.932508707046509
ACH-000670,36314,-4.38643,-4.482266426086426
ACH-000670,4261,2.512843,3.28535795211792
ACH-000670,11626560,1.644698,2.1763880252838135
ACH-000670,118704762,5.025968,4.75193452835083
ACH-000670,216239,1.918246,1.9967594146728516
ACH-000670,11364421,-1.933505,-2.356333017349243
ACH-000670,46926973,2.644355,3.195087432861328
ACH-000670,60838,1.374989,1.632023811340332
ACH-000670,5310940,3.03281,3.5758979320526123
ACH-000670,117072552,4.222277,4.396613121032715
ACH-000670,51000408,3.81366,3.8756258487701416
ACH-000670,25124816,3.314227,3.6133294105529785
ACH-000670,59472121,4.409634,4.049057483673096
ACH-000670,72200024,4.827236,3.8752496242523193
ACH-000670,42623951,5.0788,4.814709663391113
ACH-000670,49847690,1.927635,2.633366107940674
ACH-000670,53469448,3.316405,2.789881944656372
ACH-000670,78243717,4.941306,4.8776068687438965
ACH-000670,24753719,3.522463,4.410892009735107
ACH-000670,57519544,3.851502,3.1663951873779297
ACH-000670,46943432,3.928546,3.6754324436187744
ACH-000670,9936746,3.755584,2.9252593517303467
ACH-000670,71268957,2.736713,2.5248115062713623
ACH-000670,60167849,3.488201,3.686988592147827
ACH-000670,59473233,2.906015,3.3471038341522217
ACH-000670,44462758,3.152297,4.011693477630615
ACH-000670,44631912,2.904685,3.009287118911743
ACH-000670,71299339,2.60005,3.504940986633301
ACH-000670,1018,4.961137,4.887080669403076
ACH-000670,52918385,3.041634,4.221648693084717
ACH-000670,11609586,3.263757,3.4269063472747803
ACH-000670,42642645,-0.218163,0.1629466414451599
ACH-000670,46907787,1.186295,1.7584941387176514
ACH-000670,71271629,3.836291,3.6995327472686768
ACH-000670,56962337,0.839761,1.5969560146331787
ACH-000670,176870,2.589115,2.550539016723633
ACH-000670,9931953,3.545149,3.559173345565796
ACH-000670,24958200,5.091606,4.574007987976074
ACH-000670,24856436,-0.141994,0.3580612540245056
ACH-000670,46926350,-3.752861,-3.553792715072632
ACH-000670,60750,-4.728408,-3.5086660385131836
ACH-000670,387447,-4.97294,-5.246109962463379
ACH-000670,2733526,2.314587,2.604402780532837
ACH-000670,104741,2.349932,2.411848783493042
ACH-000670,56962336,4.742089,4.728452682495117
ACH-000670,44632017,0.30129,0.33308011293411255
ACH-000670,9813758,4.711853,3.2967395782470703
ACH-000670,25099184,0.378978,0.9581649303436279
ACH-000670,51039095,2.047435,1.6585040092468262
ACH-000670,24821094,5.057901,5.282626152038574
ACH-000670,70983932,5.122305,4.962526321411133
ACH-000670,46236925,-0.134249,-0.719682514667511
ACH-000670,11655119,3.988999,5.049482345581055
ACH-000670,35397514,2.911132,3.0012223720550537
ACH-000670,2802462,4.91808,4.52738618850708
ACH-000670,462382,-1.089955,-1.2342724800109863
ACH-000670,11707110,0.78228,1.0958538055419922
ACH-000670,44462760,4.998843,4.340981960296631
ACH-000670,5394,6.038255,6.454130172729492
ACH-000670,5460769,2.833576,2.0443553924560547
ACH-000670,49846579,1.544853,1.8473482131958008
ACH-000670,11228183,2.653261,2.471729040145874
ACH-000670,46843057,1.913859,2.0483531951904297
ACH-000670,56645356,2.957813,3.7229692935943604
ACH-000670,78209992,2.742974,2.721407175064087
ACH-000670,54761306,1.108303,1.0694570541381836
ACH-000670,52913813,2.215178,2.606229543685913
ACH-000670,71496458,0.999219,1.746978998184204
ACH-000670,9933475,1.762279,1.717881202697754
ACH-000670,24788740,3.105458,2.683629035949707
ACH-000670,56941241,4.610567,4.172731876373291
ACH-000670,70676303,-0.637266,-0.8111684918403625
ACH-000670,68107965,4.612601,4.57917594909668
ACH-000670,91668541,4.128694,3.7307627201080322
ACH-000670,10385095,1.075109,0.19724465906620026
ACH-000670,227681,5.038539,5.039434909820557
ACH-000670,9825149,2.454868,2.6473989486694336
ACH-000670,46931953,2.998478,3.346820592880249
ACH-000670,68289010,0.129487,-1.3293554782867432
ACH-000670,992586,2.947539,2.112380266189575
ACH-000670,2984337,2.562355,2.5424606800079346
ACH-000670,11178236,-6.010128,-5.0683979988098145
ACH-000670,71297207,4.422089,3.8738138675689697
ACH-000670,104842,-4.766749,-5.000996112823486
ACH-000670,25126798,4.924988,4.764641761779785
ACH-000670,11640390,3.412289,3.642350912094116
ACH-000670,41867,-2.043852,-2.153273344039917
ACH-000670,2907,4.231731,4.629336357116699
ACH-000670,24360,-3.462917,-3.5491244792938232
ACH-000670,6710780,-5.10772,-6.15128755569458
ACH-000670,84691,2.828839,2.9729254245758057
ACH-000670,6253,0.155014,-0.13267827033996582
ACH-000670,148124,-5.603163,-6.046399116516113
ACH-000670,126941,-1.218046,-0.3091976046562195
ACH-000670,123631,3.463914,3.0484912395477295
ACH-000670,24978538,2.342444,2.486675500869751
ACH-000670,5311,0.584084,1.1063579320907593
ACH-000670,644241,1.689027,2.9779837131500244
ACH-000670,44182295,2.491712,3.298910140991211
ACH-000670,6918289,-1.419126,-0.5975483059883118
ACH-000670,23725625,3.675289,3.060866594314575
ACH-000670,11960529,4.250666,4.772611618041992
ACH-000670,5328940,2.964906,3.030978202819824
ACH-000670,216326,5.115825,4.876944065093994
ACH-000670,6450551,2.043233,2.7660000324249268
ACH-000670,11152667,0.02825,-0.09523338079452515
ACH-000670,9943465,2.225942,2.3378868103027344
ACH-000733,126565,1.126158,1.5189886093139648
ACH-000733,176158,6.871711,6.371121883392334
ACH-000733,6505803,1.966475,1.892061710357666
ACH-000733,5311497,2.208057,0.5853160619735718
ACH-000733,11667893,5.829936,6.597369194030762
ACH-000733,5278396,7.062551,6.299190521240234
ACH-000733,10184653,2.448474,3.00130295753479
ACH-000733,24776445,6.222511,6.453096389770508
ACH-000733,24180719,5.961674,6.019152641296387
ACH-000733,11327430,3.413886,4.340428829193115
ACH-000733,16720766,3.771256,4.645518779754639
ACH-000733,11488320,4.371341,4.466743469238281
ACH-000733,156422,7.062083,6.262639999389648
ACH-000733,11624601,5.649078,6.376158714294434
ACH-000733,10384072,4.456726,4.68041467666626
ACH-000733,11433190,6.589997,6.501648902893066
ACH-000733,208908,5.328384,4.614825248718262
ACH-000733,1401,6.913316,5.555599212646484
ACH-000733,9914412,3.377119,4.729427337646484
ACH-000733,24771867,3.15214,3.5001111030578613
ACH-000733,56649450,5.293546,4.757104873657227
ACH-000733,46930998,3.311833,4.4565935134887695
ACH-000733,5330286,6.216885,5.775382995605469
ACH-000733,51001932,3.124822,3.3972201347351074
ACH-000733,57345410,5.621258,6.632709503173828
ACH-000733,11977753,1.626833,1.137718677520752
ACH-000733,17755052,2.585575,2.5682051181793213
ACH-000733,25262965,2.435126,2.030369997024536
ACH-000733,9826528,2.873025,3.474961996078491
ACH-000733,24866313,5.942946,4.567068099975586
ACH-000733,10127622,6.518276,5.438114166259766
ACH-000733,9927531,7.019224,6.3022613525390625
ACH-000733,2314623,5.416879,6.345378875732422
ACH-000733,11404337,1.800153,1.6122708320617676
ACH-000733,9938202,6.706014,5.671968460083008
ACH-000733,25227847,4.57923,5.019777297973633
ACH-000733,46883536,5.972912,6.184197425842285
ACH-000733,3385,6.462981,6.107430458068848
ACH-000733,68947304,6.725267,6.163786888122559
ACH-000733,11634725,3.53801,4.0633721351623535
ACH-000733,16224745,5.594736,5.231363296508789
ACH-000733,3062316,0.752173,0.13119632005691528
ACH-000733,36314,1.239506,-9.357929229736328e-05
ACH-000733,11626560,4.674453,4.547295570373535
ACH-000733,118704762,6.460532,6.375060558319092
ACH-000733,216239,5.000739,4.822216987609863
ACH-000733,11364421,3.980139,3.764116048812866
ACH-000733,46926973,6.977631,6.310441017150879
ACH-000733,60838,5.168699,5.6529412269592285
ACH-000733,5310940,6.102326,5.940423011779785
ACH-000733,117072552,6.132211,5.796285629272461
ACH-000733,51000408,5.475734,6.126138210296631
ACH-000733,25124816,6.359825,6.22007942199707
ACH-000733,44631912,5.722042,5.520868301391602
ACH-000733,11609586,6.411085,5.794914245605469
ACH-000733,42642645,3.009558,1.902144193649292
ACH-000733,46907787,2.92205,2.764214277267456
ACH-000733,71271629,5.973578,5.370429039001465
ACH-000733,56962337,3.541634,2.765317440032959
ACH-000733,176870,4.27422,4.405245780944824
ACH-000733,9931953,6.305214,6.010194301605225
ACH-000733,24856436,3.30874,2.385523557662964
ACH-000733,60750,4.790035,4.872282981872559
ACH-000733,387447,-1.182575,-1.7695808410644531
ACH-000733,2733526,6.747633,6.106839179992676
ACH-000733,104741,4.374284,4.396738529205322
ACH-000733,56962336,6.983974,6.485837459564209
ACH-000733,44632017,6.682846,5.790538787841797
ACH-000733,51039095,5.714195,5.518396854400635
ACH-000733,70983932,6.741943,6.503724098205566
ACH-000733,462382,-0.010725,-0.5120527744293213
ACH-000733,11707110,2.125091,2.756495952606201
ACH-000733,44462760,5.039212,6.131908416748047
ACH-000733,5394,7.94017,7.461156845092773
ACH-000733,5460769,5.901748,5.808558464050293
ACH-000733,49846579,4.696373,4.90026330947876
ACH-000733,11228183,2.947755,3.734839677810669
ACH-000733,46843057,4.690808,4.471271514892578
ACH-000733,56645356,7.05221,6.16982364654541
ACH-000733,78209992,4.101,3.543701410293579
ACH-000733,54761306,3.846818,4.448014259338379
ACH-000733,52913813,4.561272,4.300833702087402
ACH-000733,71496458,3.465414,2.9996724128723145
ACH-000733,9933475,4.076872,3.2784230709075928
ACH-000733,24788740,4.348322,4.866554260253906
ACH-000733,56941241,6.724628,6.412559509277344
ACH-000733,70676303,2.021344,2.2943367958068848
ACH-000733,68107965,5.396485,6.377345085144043
ACH-000733,91668541,6.421415,5.983852386474609
ACH-000733,10385095,2.87672,2.01401686668396
ACH-000733,227681,6.650385,6.565249919891357
ACH-000733,9825149,3.9394,4.058079719543457
ACH-000733,46931953,5.416531,5.79420280456543
ACH-000733,68289010,4.470491,4.095513343811035
ACH-000733,992586,4.217171,3.799656629562378
ACH-000733,2984337,4.437205,4.547766208648682
ACH-000733,11178236,-4.182534,-5.094794750213623
ACH-000733,71297207,5.037431,5.465612411499023
ACH-000733,104842,5.035936,5.014225959777832
ACH-000733,11640390,4.193225,5.3922882080078125
ACH-000733,41867,2.685353,2.352794647216797
ACH-000733,2907,6.858834,6.546970367431641
ACH-000733,24360,0.699026,0.5759207010269165
ACH-000733,6710780,-0.605283,0.2567592263221741
ACH-000733,84691,5.892236,6.061090469360352
ACH-000733,6253,4.939161,5.198443412780762
ACH-000733,148124,-0.675963,-1.2898616790771484
ACH-000733,126941,-1.413393,-1.3474385738372803
ACH-000733,123631,3.050479,4.7467451095581055
ACH-000733,24978538,2.895696,3.667757272720337
ACH-000733,5311,2.503987,2.3347995281219482
ACH-000733,644241,5.140513,5.6906633377075195
ACH-000733,44182295,4.21303,4.189445972442627
ACH-000733,6918289,4.107089,3.0469725131988525
ACH-000733,23725625,6.576896,6.201750755310059
ACH-000733,11960529,6.827986,6.595695972442627
ACH-000733,5328940,2.734853,3.3685240745544434
ACH-000733,216326,6.098166,6.496956825256348
ACH-000733,6450551,5.26875,5.460879325866699
ACH-000733,11152667,1.521486,1.4787631034851074
ACH-000733,9943465,4.920462,4.591931343078613
ACH-000048,126565,-0.700099,0.0626998245716095
ACH-000048,176158,5.269814,5.097634315490723
ACH-000048,6505803,-0.801457,-1.6604974269866943
ACH-000048,5311497,-4.394951,-4.120473861694336
ACH-000048,11667893,5.279807,5.235754013061523
ACH-000048,5278396,3.975405,4.909488677978516
ACH-000048,10184653,2.178496,1.6748120784759521
ACH-000048,24776445,4.585237,4.8581109046936035
ACH-000048,24180719,4.127791,4.383884429931641
ACH-000048,11327430,2.468606,2.825965166091919
ACH-000048,16720766,-0.302564,0.23508146405220032
ACH-000048,11488320,4.369734,4.77616024017334
ACH-000048,156422,5.278014,4.925264358520508
ACH-000048,11624601,4.633535,4.997747898101807
ACH-000048,51042438,4.043166,4.0413899421691895
ACH-000048,24737642,4.951748,4.732511043548584
ACH-000048,10384072,1.848174,1.7413139343261719
ACH-000048,11433190,4.878522,4.853514671325684
ACH-000048,208908,3.131745,3.507887363433838
ACH-000048,1401,3.819956,3.550504207611084
ACH-000048,9914412,2.585533,3.0723907947540283
ACH-000048,24771867,-0.417758,0.2946871519088745
ACH-000048,56649450,4.307663,4.1571044921875
ACH-000048,46930998,4.566988,4.142459869384766
ACH-000048,5330286,1.873758,3.177860975265503
ACH-000048,51001932,3.447464,3.7522881031036377
ACH-000048,57345410,5.309355,5.347142219543457
ACH-000048,11977753,-2.116178,-1.927086591720581
ACH-000048,17755052,2.125593,2.1809427738189697
ACH-000048,25262965,-0.740275,-0.5402447581291199
ACH-000048,9826528,2.052037,2.3082423210144043
ACH-000048,24866313,2.270579,3.076935291290283
ACH-000048,10127622,4.411653,3.8726236820220947
ACH-000048,9927531,4.8821,4.870906829833984
ACH-000048,2155128,2.875648,2.524590253829956
ACH-000048,3899,4.869536,4.899916648864746
ACH-000048,2314623,4.495663,4.895115852355957
ACH-000048,11404337,-0.33401,-0.1383339762687683
ACH-000048,9938202,2.663179,3.077110767364502
ACH-000048,25227847,2.808941,2.8367745876312256
ACH-000048,46883536,4.4528,4.789363384246826
ACH-000048,3385,5.230926,3.8536088466644287
ACH-000048,68947304,5.033933,4.937656402587891
ACH-000048,11634725,2.633473,3.0246706008911133
ACH-000048,16224745,3.760391,3.0368897914886475
ACH-000048,3062316,3.439566,3.2006208896636963
ACH-000048,36314,-4.51625,-4.228640556335449
ACH-000048,4261,3.401098,2.902585983276367
ACH-000048,11626560,3.349724,2.8593716621398926
ACH-000048,118704762,5.171375,4.933154106140137
ACH-000048,216239,1.613196,2.1062681674957275
ACH-000048,11364421,-3.401983,-3.306718111038208
ACH-000048,46926973,3.966555,3.947685480117798
ACH-000048,60838,1.233628,1.12311589717865
ACH-000048,5310940,3.76644,3.295295000076294
ACH-000048,117072552,4.52534,4.2848711013793945
ACH-000048,51000408,2.924184,3.8262763023376465
ACH-000048,25124816,3.147009,3.5217649936676025
ACH-000048,59472121,2.983621,3.0963170528411865
ACH-000048,72200024,3.738636,3.2331061363220215
ACH-000048,42623951,5.155117,4.948779582977295
ACH-000048,49847690,2.340463,1.9412071704864502
ACH-000048,53469448,2.812025,2.79543137550354
ACH-000048,78243717,5.221934,5.051678657531738
ACH-000048,24753719,3.466095,3.841369390487671
ACH-000048,57519544,3.424039,3.4695327281951904
ACH-000048,46943432,2.943428,2.7207720279693604
ACH-000048,9936746,2.194011,1.8888471126556396
ACH-000048,71268957,2.408506,2.5251107215881348
ACH-000048,60167849,3.779706,3.89445424079895
ACH-000048,59473233,2.375876,2.5816407203674316
ACH-000048,44462758,3.167768,2.4305002689361572
ACH-000048,44631912,3.039015,3.4553933143615723
ACH-000048,71299339,3.573748,3.5973427295684814
ACH-000048,1018,4.847444,4.9251861572265625
ACH-000048,52918385,4.206623,5.015974998474121
ACH-000048,11609586,2.55164,3.334085464477539
ACH-000048,42642645,1.211093,1.295678973197937
ACH-000048,46907787,2.2413,2.222092390060425
ACH-000048,71271629,4.649757,3.8366858959198
ACH-000048,56962337,2.277472,1.8385858535766602
ACH-000048,176870,2.503972,2.2852609157562256
ACH-000048,9931953,4.231796,3.64086651802063
ACH-000048,24958200,3.216732,3.291539430618286
ACH-000048,24856436,0.833243,0.5908580422401428
ACH-000048,46926350,-4.104587,-3.722435712814331
ACH-000048,60750,-4.187837,-3.9327752590179443
ACH-000048,387447,-3.82378,-4.327150344848633
ACH-000048,2733526,4.099844,3.693371534347534
ACH-000048,104741,2.43336,2.674391508102417
ACH-000048,56962336,5.04896,4.994173049926758
ACH-000048,44632017,0.981883,1.1792075634002686
ACH-000048,9813758,2.960378,2.6795401573181152
ACH-000048,25099184,1.68769,1.0700182914733887
ACH-000048,51039095,1.605152,2.0599899291992188
ACH-000048,24821094,3.70085,4.741921424865723
ACH-000048,70983932,5.20207,5.177894115447998
ACH-000048,46236925,-1.139991,-1.3492064476013184
ACH-000048,11655119,4.926165,5.013429641723633
ACH-000048,35397514,3.043769,4.123291015625
ACH-000048,2802462,5.235484,4.687755107879639
ACH-000048,462382,-0.86787,-1.1335949897766113
ACH-000048,11707110,0.141549,1.1816788911819458
ACH-000048,44462760,4.791145,4.560235023498535
ACH-000048,5394,6.152809,6.46711540222168
ACH-000048,5460769,0.093729,-0.3187941908836365
ACH-000048,49846579,3.29646,2.9329283237457275
ACH-000048,11228183,3.423121,3.506063938140869
ACH-000048,46843057,3.905373,4.047259330749512
ACH-000048,56645356,4.535794,4.709563255310059
ACH-000048,78209992,2.020939,2.5464303493499756
ACH-000048,54761306,1.462553,2.2679922580718994
ACH-000048,52913813,4.779933,4.694410800933838
ACH-000048,71496458,1.065902,1.9615538120269775
ACH-000048,9933475,1.727426,2.355593204498291
ACH-000048,24788740,5.280211,4.864923477172852
ACH-000048,56941241,4.021824,4.962291240692139
ACH-000048,70676303,0.47814,1.2278258800506592
ACH-000048,68107965,5.097442,4.836516380310059
ACH-000048,91668541,4.185638,4.212714195251465
ACH-000048,10385095,0.432498,0.2377498745918274
ACH-000048,227681,5.495121,5.18538761138916
ACH-000048,9825149,3.325312,3.1154515743255615
ACH-000048,46931953,4.560657,4.720266342163086
ACH-000048,68289010,2.778095,2.21905779838562
ACH-000048,992586,1.866957,2.1459057331085205
ACH-000048,2984337,5.259919,3.982203245162964
ACH-000048,11178236,-5.43751,-5.311124324798584
ACH-000048,71297207,4.700217,4.487862586975098
ACH-000048,104842,-5.501396,-4.771791458129883
ACH-000048,25126798,3.932861,4.73493766784668
ACH-000048,11640390,4.231304,3.8610661029815674
ACH-000048,41867,-2.528657,-2.0602829456329346
ACH-000048,2907,5.278224,5.053727149963379
ACH-000048,24360,-3.859615,-3.774158239364624
ACH-000048,6710780,-5.676426,-5.2747931480407715
ACH-000048,84691,1.915603,1.4354982376098633
ACH-000048,6253,-0.668768,-0.04305547475814819
ACH-000048,148124,-5.068125,-5.213186264038086
ACH-000048,126941,-1.624314,-2.6966423988342285
ACH-000048,123631,2.673573,3.0092809200286865
ACH-000048,24978538,2.86222,3.2447991371154785
ACH-000048,5311,1.521099,1.7543656826019287
ACH-000048,644241,3.902589,3.389549732208252
ACH-000048,44182295,2.180271,2.7053396701812744
ACH-000048,6918289,-0.308423,0.14518341422080994
ACH-000048,23725625,4.006488,3.5544726848602295
ACH-000048,11960529,4.1193,4.96494722366333
ACH-000048,5328940,2.086834,2.595335006713867
ACH-000048,216326,5.095688,5.073876857757568
ACH-000048,6450551,2.613738,2.5314300060272217
ACH-000048,11152667,0.059195,0.46783024072647095
ACH-000048,9943465,2.196035,2.9802920818328857
ACH-000825,126565,-0.464695,-0.14016836881637573
ACH-000825,176158,6.222448,5.4785847663879395
ACH-000825,6505803,-0.392351,0.6275503039360046
ACH-000825,5311497,-0.578802,0.1430026888847351
ACH-000825,11667893,6.349611,6.164470195770264
ACH-000825,5278396,6.087633,5.6094865798950195
ACH-000825,10184653,3.252961,2.7553470134735107
ACH-000825,24776445,6.319468,5.856868743896484
ACH-000825,24180719,4.729495,5.1454315185546875
ACH-000825,11327430,3.142852,3.216305732727051
ACH-000825,16720766,1.65834,2.2248876094818115
ACH-000825,11488320,4.655226,5.253392219543457
ACH-000825,156422,5.125683,5.898638725280762
ACH-000825,11624601,5.468532,6.035330772399902
ACH-000825,51042438,2.613573,3.9704384803771973
ACH-000825,24737642,5.652368,5.447007179260254
ACH-000825,10384072,3.938876,3.84895920753479
ACH-000825,11433190,5.825326,5.695898056030273
ACH-000825,208908,4.261524,5.114851951599121
ACH-000825,1401,4.201957,4.010903835296631
ACH-000825,9914412,3.366317,3.4957387447357178
ACH-000825,24771867,2.675535,2.1482534408569336
ACH-000825,56649450,4.832163,5.174359321594238
ACH-000825,46930998,3.432259,4.185750961303711
ACH-000825,5330286,5.488241,4.700618267059326
ACH-000825,51001932,3.294545,3.241992712020874
ACH-000825,57345410,6.144139,6.2049641609191895
ACH-000825,11977753,0.180245,0.21713319420814514
ACH-000825,17755052,1.788266,1.6953942775726318
ACH-000825,25262965,2.138957,0.35421106219291687
ACH-000825,9826528,0.724225,0.8868447542190552
ACH-000825,24866313,1.814851,2.279947280883789
ACH-000825,10127622,3.936063,3.3800246715545654
ACH-000825,9927531,5.156353,5.580079078674316
ACH-000825,2155128,3.939777,3.3311879634857178
ACH-000825,3899,4.799175,5.165613174438477
ACH-000825,2314623,6.313454,5.819033622741699
ACH-000825,11404337,0.546381,0.5117027163505554
ACH-000825,9938202,3.406438,4.223476409912109
ACH-000825,25227847,5.402659,5.076594352722168
ACH-000825,46883536,6.541126,5.612386703491211
ACH-000825,3385,5.712997,6.076963424682617
ACH-000825,68947304,5.977206,5.386079788208008
ACH-000825,11634725,2.709432,2.8270275592803955
ACH-000825,16224745,3.968396,3.6766631603240967
ACH-000825,3062316,2.221528,2.667466878890991
ACH-000825,36314,0.427968,0.3343351483345032
ACH-000825,4261,1.717005,1.9221539497375488
ACH-000825,11626560,3.181784,3.563430070877075
ACH-000825,118704762,4.598725,5.762768745422363
ACH-000825,216239,2.843326,2.9390828609466553
ACH-000825,11364421,1.790636,1.6218147277832031
ACH-000825,46926973,3.949419,4.464900016784668
ACH-000825,60838,3.314569,3.997605562210083
ACH-000825,5310940,6.947492,4.691511631011963
ACH-000825,117072552,5.953343,5.423396110534668
ACH-000825,51000408,5.422442,5.746233940124512
ACH-000825,25124816,4.003593,4.810576438903809
ACH-000825,59472121,3.913394,3.9034552574157715
ACH-000825,72200024,3.714514,4.246779918670654
ACH-000825,42623951,4.177858,5.4774017333984375
ACH-000825,49847690,3.725869,3.900240421295166
ACH-000825,53469448,3.782746,3.7499840259552
ACH-000825,78243717,4.482169,5.674365997314453
ACH-000825,24753719,6.046542,5.215398788452148
ACH-000825,57519544,4.634324,4.5609564781188965
ACH-000825,46943432,4.363038,3.8999109268188477
ACH-000825,9936746,2.975479,3.5455877780914307
ACH-000825,71268957,2.620768,3.2203595638275146
ACH-000825,60167849,4.333478,4.903194904327393
ACH-000825,59473233,4.121776,4.260326385498047
ACH-000825,44462758,4.32177,3.691204786300659
ACH-000825,44631912,4.976672,4.765613555908203
ACH-000825,71299339,4.833451,4.702315330505371
ACH-000825,1018,6.284206,5.656476974487305
ACH-000825,52918385,3.686613,4.684840202331543
ACH-000825,11609586,3.827144,4.8189544677734375
ACH-000825,42642645,0.933962,1.394052267074585
ACH-000825,46907787,3.596973,3.282480001449585
ACH-000825,71271629,4.42997,4.554024696350098
ACH-000825,56962337,3.318235,2.7460644245147705
ACH-000825,176870,2.46681,4.287089824676514
ACH-000825,9931953,4.731026,5.084281921386719
ACH-000825,24958200,4.136482,4.833349227905273
ACH-000825,24856436,2.114505,2.1701555252075195
ACH-000825,46926350,1.40169,1.5719435214996338
ACH-000825,60750,2.593131,2.7208120822906494
ACH-000825,387447,-4.597016,-5.148763179779053
ACH-000825,2733526,4.415523,4.328464508056641
ACH-000825,104741,3.606015,3.5773513317108154
ACH-000825,56962336,5.677767,5.953790187835693
ACH-000825,44632017,4.228375,4.235053062438965
ACH-000825,9813758,3.644397,4.209165096282959
ACH-000825,25099184,2.282083,2.8337175846099854
ACH-000825,51039095,2.780767,2.7788751125335693
ACH-000825,24821094,6.009424,6.266066551208496
ACH-000825,70983932,6.349611,6.062555313110352
ACH-000825,46236925,0.103221,0.46117812395095825
ACH-000825,11655119,5.297785,5.873383522033691
ACH-000825,35397514,3.732643,4.643070697784424
ACH-000825,2802462,4.474864,5.2935943603515625
ACH-000825,462382,-1.199771,-1.3835186958312988
ACH-000825,11707110,-0.569266,0.32166582345962524
ACH-000825,44462760,5.230898,5.369847297668457
ACH-000825,5394,7.369277,7.197236061096191
ACH-000825,5460769,2.51498,4.99613094329834
ACH-000825,49846579,2.363817,2.3686325550079346
ACH-000825,11228183,-0.362312,0.3081211447715759
ACH-000825,46843057,3.596791,3.6698954105377197
ACH-000825,56645356,4.663017,5.486822605133057
ACH-000825,78209992,3.881329,3.694669485092163
ACH-000825,54761306,3.040988,3.5574536323547363
ACH-000825,52913813,3.61065,4.001745223999023
ACH-000825,71496458,3.246131,3.0326735973358154
ACH-000825,9933475,3.107443,3.6448001861572266
ACH-000825,24788740,4.218147,5.109930038452148
ACH-000825,56941241,5.504366,5.540074348449707
ACH-000825,70676303,1.261147,1.452592372894287
ACH-000825,68107965,5.962957,5.7119526863098145
ACH-000825,91668541,5.930718,5.088358402252197
ACH-000825,10385095,0.658807,1.3118641376495361
ACH-000825,227681,6.526863,6.182114124298096
ACH-000825,9825149,3.728487,3.4528534412384033
ACH-000825,46931953,5.12608,5.0739521980285645
ACH-000825,68289010,1.706147,2.7354211807250977
ACH-000825,992586,2.933179,2.914400339126587
ACH-000825,2984337,3.845404,3.697941541671753
ACH-000825,11178236,-5.127452,-5.452303409576416
ACH-000825,71297207,1.188371,1.0683932304382324
ACH-000825,104842,-2.961763,-3.268963575363159
ACH-000825,25126798,3.644053,5.005667209625244
